Nr,CLASS,GENDER,AGE,HEIGHT,SPORTS,TV,COMPUTER,SUBJECT,ALLOWANCE,WORK,PROVINCE,BREAKFAST
40479,2,Girl,13,177,0,35,1,Music,10,25,25,Yes
40480,2,Girl,13,154,1,0,13,Dutch language,0,50,25,No
40481,2,Girl,13,166,4,20,2,Mathematics,5,20,25,Yes
40482,2,Girl,13,160,2,23,1,Engineering,13,0,25,Yes
40483,2,Boy,13,163,10,11,7,Engineering,13,0,25,Yes
40484,2,Boy,14,173,7,30,3,Sports,10,0,25,Yes
40485,2,Girl,13,160,1,28,2,Other,3,15,25,Yes
40486,2,Girl,13,165,1,28,1,Other,5,0,25,Yes
40487,2,Boy,14,166,2,45,2,Engineering,20,10,25,Yes
40488,2,Girl,14,163,3,28,15,Mathematics,10,100,25,No
40489,2,Girl,13,167,2,32,10,Sports,25,50,25,No
40490,2,Girl,13,167,5,32,10,Other,40,0,25,Yes
40491,2,Girl,14,168,4,21,1,French language,10,30,25,Yes
40492,2,Girl,13,165,3,23,2,Sports,5,20,25,Yes
40493,2,Girl,13,165,6,7,10,Mathematics,8,0,25,Yes
40494,2,Girl,13,170,8,16,5,Mathematics,10,0,25,Yes
40495,2,Boy,13,172,16,18,0,Engineering,3,0,25,Yes
40496,2,Boy,13,173,10,20,30,Physics & Chemisty,9,0,25,Yes
40497,2,Girl,13,170,3,21,7,Sports,10,30,25,Yes
40498,2,Boy,13,167,5,14,4,Engineering,15,0,25,Yes
40499,2,Boy,15,170,5,35,14,Sports,15,75,25,Yes
40500,2,Boy,13,172,0,0,5,Geography,25,150,25,Yes
40501,2,Girl,13,164,1,25,0,Other,5,0,25,No
40502,2,Girl,14,165,4,4,1,Sports,25,0,25,Brought something
40503,2,Girl,13,157,10,10,0,Biology,25,0,25,No
40504,2,Girl,14,168,0,15,0,German,25,0,25,No
40505,2,Girl,13,164,0,15,3,Sports,10,0,25,Yes
40506,2,Boy,16,160,4,2,0,Sports,0,0,25,Yes
40507,2,Boy,14,188,2,18,20,Biology,10,25,25,Yes
40508,2,Girl,14,162,5,60,0,Sports,13,0,25,Brought something
40509,2,Boy,14,162,3,35,16,Sports,20,50,25,Yes
40510,2,Boy,12,145,3,35,13,Engineering,15,0,25,Yes
40511,2,Boy,13,176,6,18,0,Sports,25,80,25,Yes
40512,2,Boy,14,161,0,11,6,Sports,10,0,25,Yes
40513,2,Girl,13,162,6,24,5,Sports,25,0,25,Yes
40514,2,Girl,14,175,4,24,0,Sports,20,50,25,Yes
40515,2,Girl,13,151,0,25,12,Other,5,0,25,Yes
40516,2,Boy,14,150,15,10,0,Sports,25,0,25,Yes
40517,2,Boy,14,155,10,50,50,Sports,25,0,25,Yes
40518,2,Girl,14,163,0,20,0,German,0,0,25,Yes
40519,2,Girl,13,172,4,31,1,Sports,4,0,25,Yes
40520,1,Boy,12,171,4,3,8,Economics,10,0,28,Brought something
40521,1,Boy,12,145,23,5,0,Sports,25,25,28,Brought something
40522,1,Girl,12,166,12,12,5,Sports,10,10,28,Brought something
40523,1,Girl,12,157,6,8,3,Music,10,0,28,Yes
40524,1,Girl,12,173,5,6,2,English language,6,0,28,Yes
40525,1,Girl,12,160,5,4,7,Mathematics,10,0,28,Yes
40526,1,Boy,11,154,7,14,10,Sports,5,10,28,Yes
40527,1,Boy,12,155,7,18,6,Biology,0,0,28,Yes
40528,1,Boy,12,155,7,15,10,Sports,7,2,28,Yes
40529,1,Girl,11,151,6,21,10,Biology,8,2,28,Yes
40530,1,Girl,11,164,2,21,4,Biology,10,12,28,Yes
40531,1,Boy,13,169,4,8,8,History,10,0,28,Brought something
40532,1,Boy,12,160,5,7,8,Sports,10,0,28,Yes
40533,1,Girl,12,157,5,8,5,Biology,15,0,28,Yes
40534,1,Girl,12,163,0,10,12,Computer Science,8,0,28,Yes
40535,1,Boy,12,160,2,2,5,Biology,5,4,28,Yes
40536,1,Boy,11,149,2,20,5,Biology,8,0,28,Yes
40537,1,Boy,12,155,8,5,35,Mathematics,20,0,28,Yes
40538,1,Boy,12,156,0,21,30,Mathematics,10,0,28,Yes
40539,1,Girl,12,171,4,9,5,French language,5,0,28,Yes
40540,1,Girl,12,161,5,4,2,Biology,6,0,28,Yes
40541,1,Girl,11,150,4,6,2,Sports,14,1,28,Yes
40542,1,Girl,13,174,2,6,2,Biology,7,0,28,Yes
40543,1,Girl,12,159,5,2,1,Biology,6,0,28,Brought something
40544,1,Girl,12,164,7,3,0,Other,6,0,28,Yes
40545,1,Girl,12,167,4,9,3,French language,2,0,28,Yes
40546,1,Boy,12,172,4,6,21,Other,13,0,28,Yes
40547,1,Girl,12,149,4,7,2,Sports,6,0,28,Yes
40548,1,Girl,12,159,0,4,1,Sports,8,0,28,Yes
40549,1,Boy,12,163,5,21,3,Sports,8,0,28,Yes
40550,1,Boy,12,160,6,13,20,Economics,7,0,28,Yes
40551,1,Girl,12,168,2,21,9,Mathematics,11,0,28,Yes
40552,1,Girl,11,165,1,30,10,English language,0,0,28,Yes
40553,1,Boy,12,162,7,20,1,Mathematics,10,0,28,Yes
40554,1,Boy,13,153,8,20,2,Engineering,4,0,28,Yes
40555,1,Boy,12,157,7,14,7,Mathematics,5,2,28,Yes
40556,1,Boy,12,160,15,10,7,Biology,0,0,28,Brought something
40557,1,Boy,12,161,2,5,7,Sports,5,0,28,Yes
40558,1,Boy,12,147,3,7,7,Sports,6,0,28,Yes
40559,1,Boy,12,161,4,6,8,Sports,6,0,28,Yes
40560,1,Girl,12,155,9,5,2,Sports,8,4,28,Yes
40561,1,Girl,12,165,6,8,1,Sports,10,0,28,Yes
40562,1,Girl,12,161,0,4,7,History,6,15,28,Yes
40563,1,Girl,12,174,5,14,4,Other,10,3,28,Yes
40564,1,Girl,12,163,4,9,5,Other,0,0,28,Yes
40565,1,Boy,12,156,10,21,7,English language,7,0,28,Yes
40566,1,Boy,12,162,9,10,14,English language,10,0,28,Yes
40567,1,Boy,12,160,1,7,7,French language,10,0,28,Yes
40568,1,Girl,12,154,4,21,1,Sports,10,0,28,Yes
40569,1,Girl,12,160,6,17,7,Sports,7,0,28,Yes
40570,1,Girl,12,159,1,14,3,Economics,6,3,28,Yes
40571,1,Girl,12,149,1,17,5,English language,10,0,28,Yes
40572,1,Boy,12,175,10,4,7,History,7,10,28,Yes
40573,1,Boy,12,165,3,7,13,Other,10,0,22,Yes
40574,1,Girl,13,173,6,10,0,Other,8,3,22,Yes
40575,1,Girl,13,163,6,7,2,Music,9,0,22,Yes
40576,1,Boy,12,167,3,7,14,Other,7,25,22,Yes
40577,1,Boy,13,164,6,10,4,Engineering,5,0,22,Yes
40578,1,Boy,12,176,0,48,50,Computer Science,15,15,22,Yes
40579,1,Girl,12,165,3,1,1,Dutch language,10,35,22,Yes
40580,1,Boy,12,172,3,4,9,Engineering,5,0,22,Yes
40581,1,Boy,12,159,6,24,8,Engineering,10,5,22,Yes
40582,1,Boy,13,159,3,2,1,Other,5,6,22,Yes
40583,1,Boy,13,170,0,5,7,Computer Science,3,0,22,No
40584,1,Boy,13,163,3,20,7,Engineering,45,10,22,Yes
40585,1,Boy,12,167,5,24,20,Engineering,0,0,22,Yes
40586,1,Girl,12,164,1,10,1,Mathematics,5,0,22,Yes
40587,1,Girl,12,151,4,24,6,Dutch language,10,0,22,Yes
40588,1,Boy,12,170,2,35,1,Engineering,20,15,22,Yes
40589,1,Girl,12,143,3,6,3,Engineering,5,0,22,Yes
40590,1,Girl,12,162,2,6,0,Engineering,6,0,22,Yes
40591,1,Girl,12,166,6,12,2,Music,25,10,22,Yes
40592,1,Boy,12,170,9,48,30,Engineering,15,25,22,Yes
40593,1,Girl,12,165,12,7,0,Engineering,5,0,22,Brought something
40594,1,Boy,14,179,2,10,0,English language,25,60,22,Yes
40595,1,Girl,12,160,4,5,1,Biology,8,0,22,Yes
40596,1,Girl,12,160,4,14,1,French language,5,0,22,Yes
40597,1,Boy,12,150,8,10,14,Sports,10,0,22,Yes
40598,1,Boy,12,165,4,8,14,Art,3,0,22,Yes
40599,1,Girl,12,160,4,2,2,Other,10,0,22,Yes
40600,1,Boy,12,148,7,14,9,Art,7,0,22,Yes
40601,1,Girl,12,160,3,10,4,Biology,10,0,22,Yes
40602,1,Boy,13,150,10,4,6,Art,7,0,22,Yes
40603,1,Girl,12,160,2,12,4,Art,10,0,22,Yes
40604,1,Boy,12,160,7,17,7,Mathematics,8,0,22,Yes
40605,1,Girl,12,165,2,20,2,Music,15,0,22,Yes
40606,1,Boy,12,165,6,19,1,Sports,5,7,22,Yes
40607,1,Boy,12,170,7,14,10,Art,7,0,22,Yes
40608,1,Boy,12,185,8,14,8,Engineering,7,25,22,Yes
40609,1,Boy,12,160,1,19,6,Sports,10,0,22,Yes
40610,1,Girl,12,165,1,12,4,Art,10,0,22,Yes
40611,1,Girl,12,170,5,3,2,Other,5,0,22,Yes
40612,1,Boy,13,188,8,15,12,Engineering,8,15,22,Brought something
40613,1,Girl,12,165,9,15,2,Music,10,0,22,Yes
40614,1,Girl,12,165,2,12,1,Biology,10,0,22,Yes
40615,1,Girl,11,158,3,20,12,Art,0,0,22,Brought something
40616,1,Girl,13,157,3,14,4,Art,5,0,22,Yes
40617,1,Girl,12,153,2,14,4,French language,3,0,22,Yes
40618,1,Boy,12,165,4,7,17,Engineering,8,5,22,Yes
40619,2,Girl,13,173,7,28,1,Biology,12,2,22,Yes
40620,2,Girl,13,167,4,2,1,English language,35,35,22,Yes
40621,2,Girl,14,165,7,10,3,Nursing,25,15,22,Yes
40622,2,Boy,13,165,5,32,9,Nursing,8,13,22,Yes
40623,2,Boy,13,185,3,25,0,Nursing,10,0,22,Yes
40624,2,Girl,14,172,1,10,2,Nursing,10,0,22,Yes
40625,2,Girl,14,169,4,10,0,Nursing,10,15,22,Yes
40626,2,Boy,13,167,5,20,5,Nursing,12,200,22,Yes
40627,2,Boy,13,170,5,20,2,Nursing,0,20,22,Yes
40628,2,Boy,13,183,1,12,4,Computer Science,5,25,22,Yes
40629,2,Boy,13,185,6,12,5,Economics,7,55,22,Yes
40630,2,Boy,14,173,3,2,1,Nursing,15,15,22,Yes
40631,2,Boy,14,160,3,35,20,Nursing,10,0,22,No
40632,2,Boy,13,156,3,15,8,Nursing,0,10,22,Yes
40633,2,Girl,14,174,5,10,2,Nursing,10,100,22,Brought something
40634,2,Boy,13,152,8,13,1,Nursing,50,0,22,Yes
40635,2,Boy,15,176,1,9,6,Physics & Chemisty,5,40,22,Yes
40636,2,Girl,13,168,6,10,2,Nursing,10,0,22,Brought something
40637,2,Boy,14,185,4,15,10,Mathematics,8,15,22,No
40638,2,Boy,13,189,6,21,21,Nursing,8,0,22,Yes
40639,2,Girl,12,164,4,7,2,Nursing,10,0,22,Yes
40640,2,Girl,13,165,4,2,1,Nursing,7,0,22,Yes
40641,2,Girl,13,165,2,16,8,Nursing,19,0,22,Yes
40642,2,Boy,14,158,0,38,1,Engineering,25,0,22,Yes
40643,2,Boy,13,166,3,22,20,Mathematics,10,0,22,Yes
40644,2,Girl,13,168,5,1,0,Nursing,15,150,22,No
40645,2,Girl,13,163,0,20,4,Nursing,5,0,22,Yes
40646,2,Boy,14,166,3,10,0,Mathematics,8,10,22,Yes
40647,2,Boy,14,180,2,21,21,Computer Science,0,0,22,Yes
40648,2,Boy,14,180,4,24,2,Engineering,5,0,22,Yes
40649,2,Boy,14,168,2,30,3,Nursing,10,300,22,Yes
40650,2,Girl,14,165,5,19,20,Biology,10,30,22,Yes
40651,2,Girl,14,167,2,17,1,Nursing,7,0,22,Yes
40652,2,Boy,13,170,0,32,20,Nursing,10,0,22,Yes
40653,2,Boy,13,165,2,14,5,Nursing,10,25,22,Yes
40654,2,Girl,14,180,11,28,3,Mathematics,0,0,22,Yes
40655,2,Girl,13,175,1,20,0,Nursing,5,0,22,Yes
40656,2,Girl,13,180,0,12,1,Nursing,8,0,22,Yes
40657,2,Boy,14,179,5,9,12,History,13,15,22,Yes
40658,2,Boy,13,172,5,9,2,Sports,5,0,22,Yes
40659,2,Boy,14,182,17,14,2,Biology,15,100,22,Yes
40660,2,Girl,13,175,2,7,15,Engineering,13,80,22,Yes
40661,2,Boy,14,174,4,14,16,Biology,18,25,22,Yes
40662,2,Girl,13,168,30,6,10,Nursing,10,0,22,Yes
40663,2,Boy,13,160,1,6,1,Engineering,7,0,22,No
40664,2,Boy,13,165,8,16,16,Engineering,10,0,22,Yes
40665,2,Boy,13,160,8,21,6,Nursing,10,25,22,Yes
40666,2,Girl,13,174,6,16,2,Biology,10,0,22,Yes
40667,2,Boy,14,184,6,15,7,Biology,10,50,22,Yes
40668,2,Boy,13,180,10,35,20,Nursing,25,0,22,Brought something
40669,2,Boy,13,175,3,8,12,Nursing,10,0,22,Yes
40670,2,Girl,14,170,8,8,1,Sports,15,45,22,Yes
40671,2,Boy,13,165,20,7,7,Nursing,5,100,22,Yes
40672,2,Girl,13,175,5,6,2,Nursing,7,0,22,Yes
40673,2,Girl,13,162,5,10,5,Nursing,5,3,22,Yes
40674,2,Boy,14,176,6,5,1,Other,5,30,22,Yes
40675,2,Boy,14,175,10,15,8,Mathematics,15,25,22,Yes
40676,2,Boy,13,175,3,7,4,Nursing,10,10,22,Yes
40677,2,Boy,13,163,10,20,8,Sports,25,70,22,Yes
40678,2,Boy,13,170,10,6,4,Sports,10,0,22,Yes
40679,2,Girl,13,183,2,21,7,Engineering,10,0,22,Yes
40680,2,Girl,13,165,3,8,0,Nursing,8,0,22,Yes
40681,2,Girl,13,170,5,10,3,Nursing,13,0,22,Yes
40682,2,Boy,13,175,10,6,10,Engineering,15,50,22,Yes
40683,2,Girl,13,171,8,16,1,Nursing,10,0,22,Yes
40684,1,Boy,13,175,0,13,7,Engineering,0,60,31,Yes
40685,1,Boy,13,160,2,10,0,Other,8,5,31,Yes
40686,1,Girl,12,145,2,14,15,Sports,10,0,31,Yes
40687,1,Girl,13,158,2,6,5,Sports,5,10,31,Yes
40688,1,Girl,12,160,1,6,2,Sports,5,0,31,Yes
40689,1,Boy,12,170,3,8,10,Sports,5,25,31,Yes
40690,1,Boy,12,145,2,11,7,Sports,3,20,31,Yes
40691,1,Girl,12,154,1,2,0,Music,3,0,31,Yes
40692,1,Boy,12,160,6,9,6,Sports,5,0,31,Yes
40693,1,Boy,12,163,5,14,30,Sports,8,18,31,Yes
40694,1,Girl,12,166,1,12,1,Sports,15,0,31,Yes
40695,1,Boy,12,155,0,5,12,Computer Science,5,0,31,Yes
40696,1,Boy,13,160,4,10,5,Engineering,5,20,31,Brought something
40697,1,Boy,12,158,1,15,9,Sports,5,0,31,Yes
40698,1,Girl,12,150,6,4,1,Mathematics,10,3,31,Yes
40699,1,Girl,12,162,5,14,8,Other,3,0,31,Yes
40700,1,Boy,12,160,2,10,4,Dutch language,5,20,31,Yes
40701,1,Girl,12,150,6,11,4,Sports,10,5,31,Yes
40702,1,Girl,13,163,10,17,8,Mathematics,17,50,31,No
40703,1,Boy,12,158,3,9,3,Other,4,10,31,Yes
40704,1,Girl,12,158,2,20,0,Sports,5,0,31,Yes
40705,1,Girl,13,160,3,18,3,Sports,7,15,31,Yes
40706,1,Girl,12,173,2,20,2,Mathematics,10,0,31,Yes
40707,1,Girl,12,160,3,15,2,Music,5,0,31,Yes
40708,1,Boy,12,158,4,14,21,Computer Science,3,3,31,Yes
40709,1,Girl,13,166,2,35,0,Biology,12,0,31,Yes
40710,1,Boy,12,167,1,24,10,French language,25,0,31,Yes
40711,1,Girl,12,172,4,5,0,Sports,8,0,31,Yes
40712,1,Boy,13,162,5,9,8,Sports,6,0,31,Yes
40713,1,Boy,12,158,6,7,4,Mathematics,4,0,31,Yes
40714,1,Girl,12,170,3,15,0,Other,5,107,31,Yes
40715,1,Girl,11,160,6,10,1,Mathematics,7,0,31,Yes
40716,1,Girl,12,164,1,25,23,Other,5,0,31,Yes
40717,1,Boy,12,160,3,5,2,Mathematics,10,0,31,Brought something
40718,1,Boy,11,161,2,2,3,French language,0,0,31,Yes
40719,1,Girl,12,167,8,3,2,Sports,5,0,31,Yes
40720,1,Boy,12,165,0,6,4,Dutch language,3,0,31,Yes
40721,1,Girl,12,165,3,14,7,Mathematics,8,0,31,Yes
40722,1,Boy,13,162,4,0,3,History,5,10,31,Yes
40723,1,Girl,12,162,2,21,7,Mathematics,7,0,31,Yes
40724,1,Boy,12,160,4,18,14,Engineering,6,0,31,Yes
40725,1,Girl,12,167,4,9,0,French language,8,0,31,Brought something
40726,1,Girl,12,167,4,10,0,Sports,5,100,31,Yes
40727,1,Girl,13,163,5,10,0,Mathematics,5,0,31,Yes
40728,1,Girl,12,163,1,12,2,Mathematics,8,0,31,Yes
40729,1,Girl,13,155,4,10,0,Sports,5,100,31,Yes
40730,1,Girl,13,152,5,9,0,Mathematics,5,30,31,Yes
40731,1,Boy,13,175,8,8,4,Biology,25,0,31,Yes
40732,1,Boy,12,162,7,7,12,Mathematics,10,150,31,Yes
40733,1,Girl,12,161,2,1,3,Mathematics,10,0,31,Yes
40734,1,Girl,12,171,1,11,6,Sports,5,0,31,Yes
40735,1,Boy,12,161,5,7,10,Mathematics,5,0,31,Yes
40736,1,Boy,12,147,5,14,5,Mathematics,10,0,31,Yes
40737,1,Girl,12,170,1,12,0,Mathematics,15,19,31,Yes
40738,1,Boy,12,170,7,10,15,Sports,5,15,31,Yes
40739,1,Boy,13,167,4,14,15,Physics & Chemisty,12,25,22,Yes
40740,1,Girl,12,176,5,8,1,Mathematics,5,0,22,Yes
40741,1,Girl,13,177,4,15,1,Biology,10,0,22,Yes
40742,1,Girl,13,172,7,10,2,Biology,3,0,22,Yes
40743,1,Girl,12,166,5,4,5,Biology,5,0,22,Yes
40744,1,Girl,12,170,5,14,15,Biology,4,0,22,Yes
40745,1,Girl,12,173,3,12,5,Biology,8,0,22,Brought something
40746,1,Girl,12,171,1,6,3,Mathematics,8,3,22,Yes
40747,1,Boy,12,167,6,5,15,Biology,15,12,22,Yes
40748,1,Girl,12,160,2,10,1,Biology,3,0,22,Yes
40749,1,Boy,12,165,4,15,6,Other,5,10,22,Yes
40750,1,Boy,13,176,5,5,18,English language,14,0,22,Yes
40751,1,Girl,12,181,3,2,0,Biology,15,0,22,Brought something
40752,1,Girl,12,159,0,8,2,Mathematics,5,0,22,Yes
40753,1,Girl,12,170,4,12,5,Mathematics,0,0,22,Yes
40754,1,Boy,12,155,3,25,20,Mathematics,0,0,22,Yes
40755,1,Girl,12,173,11,2,4,Sports,8,0,22,Brought something
40756,1,Boy,12,165,6,15,7,Biology,10,0,22,Yes
40757,1,Girl,12,175,6,6,1,Biology,10,0,22,Yes
40758,1,Girl,13,171,6,5,2,Biology,5,5,22,Brought something
40759,1,Boy,12,167,4,6,13,Other,9,0,22,Yes
40760,1,Boy,12,164,5,12,4,Mathematics,5,0,22,Yes
40761,1,Boy,12,180,6,15,15,Biology,12,100,22,Yes
40762,1,Boy,13,167,4,14,15,Physics & Chemisty,12,25,22,Yes
40763,1,Boy,13,160,12,5,10,Sports,15,1,22,Yes
40764,1,Girl,12,166,2,2,6,Music,5,0,22,Yes
40765,1,Boy,12,177,2,10,5,Music,0,0,22,Yes
40766,1,Boy,13,159,3,14,7,Music,4,0,22,Yes
40767,1,Girl,13,166,9,8,8,Music,5,8,22,Yes
40768,1,Boy,13,165,1,18,9,History,7,0,22,Yes
40769,1,Boy,13,166,3,12,7,Music,3,0,22,Yes
40770,1,Boy,13,164,1,28,8,Music,12,0,22,Yes
40771,1,Girl,12,157,6,21,2,Music,8,0,22,Yes
40772,1,Boy,12,162,0,15,0,Music,10,0,22,Yes
40773,1,Boy,13,158,11,7,1,Music,10,10,22,Yes
40774,1,Girl,13,160,1,13,3,Mathematics,6,0,22,Yes
40775,1,Boy,12,160,4,18,7,Music,13,3,22,Yes
40776,1,Boy,13,165,5,18,10,Music,10,0,22,Yes
40777,1,Boy,12,147,4,9,7,Music,5,20,22,Yes
40778,1,Boy,13,165,5,12,15,Sports,8,0,22,Yes
40779,1,Boy,13,150,0,5,5,Music,8,31,22,Yes
40780,1,Girl,12,178,4,7,1,Music,10,0,22,Yes
40781,1,Girl,12,169,3,28,2,Music,8,0,22,Yes
40782,1,Girl,12,150,2,4,5,Music,3,0,22,Yes
40783,1,Girl,12,162,6,20,2,French language,35,0,22,Yes
40784,1,Boy,12,161,6,14,14,History,7,0,22,Yes
40785,1,Girl,12,163,5,14,7,Mathematics,11,0,22,Yes
40786,1,Boy,12,157,2,35,15,Biology,3,0,22,Yes
40787,1,Boy,12,152,0,8,1,Computer Science,7,0,22,Yes
40788,1,Boy,12,165,5,25,25,Mathematics,5,3,22,Yes
40789,1,Boy,13,175,5,7,5,Mathematics,10,0,22,Yes
40790,1,Boy,12,170,6,50,50,Computer Science,10,0,22,Yes
40791,1,Boy,13,150,4,7,0,Biology,5,0,22,Yes
40792,1,Boy,12,155,15,4,1,Biology,28,0,22,Yes
40793,1,Girl,12,177,0,24,2,French language,8,0,22,Yes
40794,1,Boy,11,160,3,21,27,Mathematics,10,13,22,Yes
40795,1,Boy,13,172,3,8,9,Mathematics,35,0,22,Yes
40796,1,Boy,12,155,5,22,2,Biology,10,8,22,Yes
40797,1,Girl,12,165,3,28,1,Other,25,35,22,Brought something
40798,1,Girl,12,163,4,21,13,Music,5,0,22,Yes
40799,1,Boy,12,147,2,14,1,Engineering,0,0,22,Yes
40800,1,Girl,12,159,3,3,2,History,7,0,22,Brought something
40801,1,Girl,12,161,2,13,1,Biology,10,0,22,Yes
40802,1,Girl,12,156,8,2,5,Sports,0,0,22,Yes
40803,1,Girl,12,157,2,20,4,Mathematics,6,7,22,Yes
40804,1,Girl,13,155,9,7,8,Other,10,0,22,Yes
40805,1,Girl,12,161,2,21,25,Music,10,0,22,Yes
40806,1,Boy,12,169,4,5,10,Other,10,0,22,Yes
40807,1,Boy,12,170,4,22,26,Mathematics,10,5,22,Yes
40808,1,Girl,11,157,3,24,4,Music,10,0,22,Yes
40809,1,Girl,12,162,0,6,2,Mathematics,0,0,22,Brought something
40810,1,Boy,13,163,3,14,12,Engineering,10,0,22,Yes
40811,1,Boy,12,172,8,8,3,Engineering,0,0,22,Yes
40812,1,Boy,12,158,6,28,28,Mathematics,10,5,22,Yes
40813,1,Girl,12,161,3,12,1,Sports,10,0,22,Yes
40814,1,Girl,12,180,3,10,2,Sports,0,0,22,Yes
40815,1,Girl,13,163,3,10,2,Sports,0,5,22,Yes
40816,1,Boy,12,156,4,6,10,Other,10,0,22,Yes
40817,1,Girl,12,150,3,3,2,Biology,5,7,22,Yes
40818,1,Girl,12,162,2,21,28,History,10,0,22,Yes
40819,1,Girl,12,159,6,24,4,Music,10,4,22,Yes
40820,1,Girl,13,170,3,3,1,Music,13,0,22,Yes
40821,1,Boy,12,160,3,21,7,Other,300,10,22,No
40822,1,Boy,12,165,0,5,30,German,10,0,22,Yes
40823,1,Boy,12,165,4,10,10,German,11,0,22,Yes
40824,1,Girl,12,160,4,7,5,Sports,13,0,22,No
40825,1,Girl,12,170,5,4,3,German,0,0,22,Yes
40826,1,Boy,12,155,4,14,0,English language,10,0,22,Yes
40827,1,Girl,12,156,4,7,5,Music,25,0,22,No
40828,1,Boy,12,158,4,14,3,Biology,5,0,22,Yes
40829,1,Girl,13,163,0,6,0,Biology,0,0,22,Yes
40830,1,Boy,12,173,4,6,7,History,5,50,22,Yes
40831,1,Boy,13,165,4,8,14,Music,10,0,22,Yes
40832,1,Girl,13,167,3,4,1,Music,10,0,22,Brought something
40833,1,Boy,13,161,5,2,10,Biology,10,5,22,Yes
40834,1,Boy,13,154,2,15,2,Music,10,25,22,Yes
40835,1,Boy,13,164,7,10,3,Music,10,35,22,No
40836,1,Girl,12,164,4,3,3,Engineering,0,0,22,Yes
40837,1,Boy,12,154,4,14,9,Sports,5,5,22,Yes
40838,1,Boy,12,152,3,10,0,Music,6,0,22,Yes
40839,1,Boy,12,161,4,2,1,Music,5,0,22,Yes
40840,1,Girl,12,160,0,35,1,English language,5,0,22,Yes
40841,2,Girl,13,166,3,20,4,Nursing,6,15,22,Yes
40842,2,Boy,13,163,3,16,3,Economics,20,0,22,Yes
40843,2,Girl,13,162,4,14,1,Nursing,3,0,22,Yes
40844,2,Boy,14,176,3,20,15,Music,22,0,22,Yes
40845,2,Girl,14,165,2,15,1,Nursing,0,0,22,Yes
40846,2,Girl,13,170,2,20,5,French language,6,0,22,Yes
40847,2,Girl,13,155,3,10,2,Mathematics,10,0,22,Yes
40848,2,Girl,13,163,10,5,0,French language,6,0,22,Yes
40849,2,Girl,13,170,8,4,2,French language,6,0,22,Yes
40850,2,Girl,13,152,3,6,2,Other,3,0,22,Yes
40851,2,Girl,13,172,3,21,3,Nursing,10,5,22,Yes
40852,2,Girl,13,177,6,15,4,Engineering,4,0,22,Yes
40853,2,Boy,13,165,7,4,11,Music,10,0,22,Yes
40854,2,Boy,13,163,3,7,4,Music,13,0,22,Yes
40855,2,Girl,13,171,12,15,1,Nursing,10,0,22,Yes
40856,2,Boy,13,163,1,6,6,English language,3,0,22,Yes
40857,2,Girl,13,159,2,8,1,Nursing,0,0,22,Yes
40858,2,Girl,13,173,6,15,2,Nursing,0,0,22,Yes
40859,2,Boy,13,171,3,8,8,Art,10,0,22,Yes
40860,2,Girl,13,164,6,16,1,Nursing,9,0,22,Yes
40861,2,Boy,13,169,2,9,4,Mathematics,0,0,22,Yes
40862,2,Girl,13,175,3,10,2,Nursing,0,0,22,Brought something
40863,2,Girl,13,168,2,60,2,Physics & Chemisty,250,0,22,Yes
40864,2,Boy,13,148,0,12,50,Engineering,8,10,22,Brought something
40865,2,Girl,13,164,1,45,4,Other,10,0,22,Yes
40866,2,Girl,13,167,4,9,2,Sports,10,20,22,Yes
40867,2,Girl,13,165,2,40,10,Music,5,0,22,No
40868,2,Boy,13,165,6,21,6,Economics,7,0,22,Yes
40869,2,Girl,13,159,3,12,6,Nursing,5,0,22,Yes
40870,2,Girl,13,163,3,15,6,Nursing,5,0,22,Yes
40871,2,Girl,13,174,1,13,0,Sports,10,0,22,Yes
40872,2,Girl,13,165,3,13,1,Sports,8,6,22,Yes
40873,2,Girl,13,168,1,9,1,Nursing,5,0,22,Yes
40874,2,Girl,13,165,1,10,2,Nursing,6,0,22,Yes
40875,2,Girl,13,170,1,10,1,Nursing,6,0,22,Yes
40876,2,Girl,13,165,3,10,5,French language,5,0,22,Yes
40877,2,Boy,13,168,5,10,15,Sports,3,0,22,Yes
40878,2,Boy,13,162,2,7,18,Sports,12,0,22,Yes
40879,2,Boy,14,170,4,23,28,Physics & Chemisty,10,20,22,Yes
40880,2,Girl,13,172,6,15,3,Sports,11,20,22,Yes
40881,2,Boy,13,170,6,15,7,Mathematics,10,30,22,Yes
40882,2,Girl,13,162,2,25,4,Other,20,125,22,Yes
40883,2,Girl,15,170,5,2,0,Mathematics,0,0,22,Brought something
40884,2,Boy,13,167,0,30,45,Other,15,0,22,Yes
40885,2,Boy,13,177,1,10,2,Sports,6,0,22,Yes
40886,2,Boy,13,165,3,24,1,Physics & Chemisty,5,35,22,Yes
40887,2,Boy,13,174,3,12,5,Engineering,13,0,22,Yes
40888,2,Girl,13,172,3,21,2,Nursing,5,0,22,Yes
40889,2,Boy,13,170,5,8,15,French language,5,8,22,Yes
40890,2,Girl,13,163,2,54,0,History,10,0,22,No
40891,2,Boy,13,165,3,16,5,Physics & Chemisty,0,0,22,Yes
40892,2,Girl,13,161,5,14,1,Nursing,15,10,22,Brought something
40893,2,Girl,13,166,14,14,0,Nursing,25,0,22,Yes
40894,2,Girl,14,178,6,8,1,Economics,6,12,22,Brought something
40895,2,Boy,13,155,0,6,2,Engineering,0,50,22,Yes
40896,2,Girl,13,175,7,4,12,Nursing,5,0,22,Yes
